Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-11-16T22:11:02.559;538359021471472282;-545;774;384
2021-11-16T22:11:02.578;538359021490891508;-1456;604;562
2021-11-16T22:11:02.597;538359021510310734;-688;904;360
2021-11-16T22:11:02.617;538359021529729960;-479;656;152
2021-11-16T22:11:02.636;538359021549149186;-452;692;359
2021-11-16T22:11:02.656;538359021568568412;-438;694;287
2021-11-16T22:11:02.675;538359021587987638;-335;671;-284
2021-11-16T22:11:02.695;538359021607406864;-407;680;427
2021-11-16T22:11:02.714;538359021626826090;-1319;763;559
2021-11-16T22:11:02.733;538359021646245316;-380;752;43
2021-11-16T22:11:02.753;538359021665664542;-719;686;214
2021-11-16T22:11:02.772;538359021685083768;-496;752;86
2021-11-16T22:11:02.792;538359021704502994;-627;716;232
2021-11-16T22:11:02.811;538359021723922220;-582;755;219
2021-11-16T22:11:02.831;538359021743439759;-584;714;388
2021-11-16T22:11:02.850;538359021762957290;-533;760;237
2021-11-16T22:11:02.870;538359021782474821;-522;790;84
2021-11-16T22:11:02.889;538359021801992352;-447;818;114
2021-11-16T22:11:02.909;538359021821509883;-435;821;261
2021-11-16T22:11:02.928;538359021841027414;-462;771;362
2021-11-16T22:11:02.948;538359021860544945;-478;731;395
2021-11-16T22:11:02.967;538359021880062476;-480;719;377
2021-11-16T22:11:02.987;538359021899580007;-499;711;407
2021-11-16T22:11:03.006;538359021919097538;-478;720;412
2021-11-16T22:11:03.026;538359021938615069;-469;718;382
2021-11-16T22:11:03.045;538359021958132600;-451;730;408
2021-11-16T22:11:03.065;538359021977650131;-491;712;429
2021-11-16T22:11:03.084;538359021997167662;-480;725;420
2021-11-16T22:11:03.104;538359022016685193;-456;740;394
2021-11-16T22:11:03.123;538359022036202724;-480;728;394
2021-11-16T22:11:03.143;538359022055720255;-484;693;390
2021-11-16T22:11:03.162;538359022075237786;-538;705;441
2021-11-16T22:11:03.182;538359022094755317;-509;678;443
2021-11-16T22:11:03.201;538359022114272848;-499;698;421
2021-11-16T22:11:03.221;538359022133790379;-388;742;342
2021-11-16T22:11:03.240;538359022153307910;-308;797;314
2021-11-16T22:11:03.260;538359022172825441;-293;854;385
2021-11-16T22:11:03.279;538359022192342972;-331;848;482
2021-11-16T22:11:03.299;538359022211860503;-377;830;549
2021-11-16T22:11:03.319;538359022231378034;-270;866;475
2021-11-16T22:11:03.338;538359022250895565;-250;864;433
2021-11-16T22:11:03.358;538359022270413096;-221;865;422
2021-11-16T22:11:03.377;538359022289930627;-270;827;550
2021-11-16T22:11:03.397;538359022309448158;-222;773;545
2021-11-16T22:11:03.416;538359022328965689;-180;706;573
2021-11-16T22:11:03.436;538359022348483220;-182;660;603
2021-11-16T22:11:03.455;538359022368000751;-226;584;619
2021-11-16T22:11:03.475;538359022387518282;-375;535;656
2021-11-16T22:11:03.494;538359022407035813;-508;481;671
2021-11-16T22:11:03.514;538359022426553344;-632;465;648
2021-11-16T22:11:03.533;538359022446076348;-683;477;576
2021-11-16T22:11:03.553;538359022465599340;-740;471;517
2021-11-16T22:11:03.572;538359022485122332;-843;493;422
2021-11-16T22:11:03.592;538359022504645324;-847;499;249
2021-11-16T22:11:03.611;538359022524168316;-823;570;70
2021-11-16T22:11:03.631;538359022543691308;-813;658;-15
2021-11-16T22:11:03.650;538359022563214300;-849;677;48
2021-11-16T22:11:03.670;538359022582737292;-826;655;81
2021-11-16T22:11:03.689;538359022602260284;-894;609;21
2021-11-16T22:11:03.709;538359022621783276;-827;619;59
2021-11-16T22:11:03.728;538359022641306268;-816;608;111
2021-11-16T22:11:03.748;538359022660829260;-859;586;120
2021-11-16T22:11:03.768;538359022680352252;-895;553;144
2021-11-16T22:11:03.787;538359022699875244;-922;532;55
2021-11-16T22:11:03.807;538359022719398236;-924;531;-34
2021-11-16T22:11:03.826;538359022738921228;-765;621;-101
2021-11-16T22:11:03.846;538359022758444220;-759;672;64
2021-11-16T22:11:03.865;538359022777967212;-829;646;303
2021-11-16T22:11:03.885;538359022797490204;-865;644;270
2021-11-16T22:11:03.904;538359022817013196;-772;612;14
2021-11-16T22:11:03.924;538359022836536188;-768;590;-79
2021-11-16T22:11:03.943;538359022856059180;-779;653;57
2021-11-16T22:11:03.963;538359022875582172;-833;607;259
2021-11-16T22:11:03.982;538359022895105164;-823;650;175
2021-11-16T22:11:04.002;538359022914628156;-597;724;-315
2021-11-16T22:11:04.021;538359022934151148;-465;854;-219
2021-11-16T22:11:04.041;538359022953674140;-497;866;6
2021-11-16T22:11:04.060;538359022973197132;-572;844;74
2021-11-16T22:11:04.080;538359022992720124;-533;880;-164
2021-11-16T22:11:04.099;538359023012243116;-489;854;-261
2021-11-16T22:11:04.119;538359023031766108;-487;892;-340
2021-11-16T22:11:04.138;538359023051289100;-537;887;-175
2021-11-16T22:11:04.158;538359023070812092;-503;906;-60
2021-11-16T22:11:04.177;538359023090335084;-476;906;-149
2021-11-16T22:11:04.197;538359023109858076;-493;887;-151
2021-11-16T22:11:04.217;538359023129381068;-565;846;-65
2021-11-16T22:11:04.236;538359023148894809;-524;847;-102
2021-11-16T22:11:04.256;538359023168408516;-549;866;-140
2021-11-16T22:11:04.275;538359023187922223;-463;915;-143
2021-11-16T22:11:04.295;538359023207435930;-485;996;-256
2021-11-16T22:11:04.314;538359023226949637;-623;1050;186
2021-11-16T22:11:04.334;538359023246463344;-655;1637;-292
2021-11-16T22:11:04.353;538359023265977051;-982;1746;-441
2021-11-16T22:11:04.373;538359023285490758;-1024;1680;-479
2021-11-16T22:11:04.392;538359023305004465;-1061;1539;-834
2021-11-16T22:11:04.412;538359023324518172;-957;1167;-400
2021-11-16T22:11:04.431;538359023344031879;-771;654;-799
2021-11-16T22:11:04.451;538359023363545586;-519;188;-788
2021-11-16T22:11:04.470;538359023383059293;-230;-112;-721
2021-11-16T22:11:04.490;538359023402573000;-120;-179;-466
2021-11-16T22:11:04.509;538359023422086707;-326;-219;-5
2021-11-16T22:11:04.529;538359023441600414;-552;-157;863
2021-11-16T22:11:04.548;538359023461114121;-140;-2;717
2021-11-16T22:11:04.568;538359023480627828;-236;17;1199
2021-11-16T22:11:04.587;538359023500141535;-265;683;1104
2021-11-16T22:11:04.607;538359023519655242;-195;1134;41
2021-11-16T22:11:04.626;538359023539168949;-458;1166;364
2021-11-16T22:11:04.646;538359023558682656;-809;1138;453
2021-11-16T22:11:04.665;538359023578196363;-828;1157;169
2021-11-16T22:11:04.685;538359023597710070;-736;1047;198
2021-11-16T22:11:04.704;538359023617223777;-510;927;231
2021-11-16T22:11:04.724;538359023636737484;-399;868;165
2021-11-16T22:11:04.743;538359023656251191;-317;895;67
2021-11-16T22:11:04.763;538359023675764898;-325;973;-170
2021-11-16T22:11:04.782;538359023695278605;-467;977;-155
2021-11-16T22:11:04.802;538359023714792312;-611;930;88
2021-11-16T22:11:04.821;538359023734306019;-674;767;399
2021-11-16T22:11:04.841;538359023753819726;-755;709;530
2021-11-16T22:11:04.860;538359023773333433;-780;674;646
2021-11-16T22:11:04.880;538359023792847140;-472;767;553
2021-11-16T22:11:04.900;538359023812360847;-881;772;356
2021-11-16T22:11:04.919;538359023831874554;-1719;960;223
2021-11-16T22:11:04.939;538359023851384081;-1087;958;631
2021-11-16T22:11:04.958;538359023870893602;-732;1091;1094
2021-11-16T22:11:04.978;538359023890403123;-908;1166;1309
