Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-12-07T21:21:27.490;540170503101727676;613;-841;44
2021-12-07T21:21:27.510;540170503121245389;611;-959;-115
2021-12-07T21:21:27.529;540170503140763102;540;-972;-109
2021-12-07T21:21:27.549;540170503160280815;617;-977;-18
2021-12-07T21:21:27.568;540170503179798528;624;-872;-38
2021-12-07T21:21:27.588;540170503199307718;665;-866;-186
2021-12-07T21:21:27.607;540170503218816874;714;-865;-117
2021-12-07T21:21:27.627;540170503238326030;742;-890;-40
2021-12-07T21:21:27.646;540170503257835186;763;-804;362
2021-12-07T21:21:27.666;540170503277344342;487;-1044;-128
2021-12-07T21:21:27.685;540170503296853498;585;-1017;20
2021-12-07T21:21:27.705;540170503316362654;688;-805;162
2021-12-07T21:21:27.724;540170503335871810;621;-870;93
2021-12-07T21:21:27.744;540170503355380966;538;-803;150
2021-12-07T21:21:27.763;540170503374890122;660;-747;110
2021-12-07T21:21:27.783;540170503394399278;602;-754;142
2021-12-07T21:21:27.802;540170503413908434;779;-659;278
2021-12-07T21:21:27.822;540170503433417590;796;-604;311
2021-12-07T21:21:27.841;540170503452926746;930;-605;360
2021-12-07T21:21:27.861;540170503472435902;577;-637;165
2021-12-07T21:21:27.880;540170503491945058;712;-754;214
2021-12-07T21:21:27.900;540170503511454214;659;-984;394
2021-12-07T21:21:27.919;540170503530963370;579;-987;573
2021-12-07T21:21:27.939;540170503550472526;446;-947;584
2021-12-07T21:21:27.958;540170503569981682;363;-983;437
2021-12-07T21:21:27.978;540170503589490838;243;-989;379
2021-12-07T21:21:27.997;540170503608999994;359;-945;494
2021-12-07T21:21:28.017;540170503628509150;456;-936;480
2021-12-07T21:21:28.036;540170503648018306;547;-864;409
2021-12-07T21:21:28.056;540170503667527462;528;-834;426
2021-12-07T21:21:28.075;540170503687036618;505;-754;495
2021-12-07T21:21:28.095;540170503706545774;594;-661;476
2021-12-07T21:21:28.114;540170503726054930;759;-888;255
2021-12-07T21:21:28.134;540170503745564086;695;-549;-151
2021-12-07T21:21:28.153;540170503765073242;1188;-694;-552
2021-12-07T21:21:28.173;540170503784582398;964;-554;-186
2021-12-07T21:21:28.192;540170503804091554;757;-652;305
2021-12-07T21:21:28.212;540170503823600710;120;-724;-32
2021-12-07T21:21:28.232;540170503843109866;45;-587;860
2021-12-07T21:21:28.251;540170503862619022;374;-892;955
2021-12-07T21:21:28.271;540170503882128178;469;-1074;1029
2021-12-07T21:21:28.290;540170503901640455;1;-1173;729
2021-12-07T21:21:28.310;540170503921152706;-259;-1101;525
2021-12-07T21:21:28.329;540170503940664957;-178;-1090;372
2021-12-07T21:21:28.349;540170503960177208;-40;-1061;462
2021-12-07T21:21:28.368;540170503979689459;238;-1088;603
2021-12-07T21:21:28.388;540170503999201710;427;-1054;458
2021-12-07T21:21:28.407;540170504018713961;653;-988;343
2021-12-07T21:21:28.427;540170504038226212;742;-914;242
2021-12-07T21:21:28.446;540170504057738463;881;-872;102
2021-12-07T21:21:28.466;540170504077250714;682;-802;34
2021-12-07T21:21:28.485;540170504096762965;708;-730;72
2021-12-07T21:21:28.505;540170504116275216;989;-694;-80
2021-12-07T21:21:28.524;540170504135787467;633;-552;254
2021-12-07T21:21:28.544;540170504155299718;865;-421;497
2021-12-07T21:21:28.563;540170504174811969;899;-547;567
2021-12-07T21:21:28.583;540170504194324220;749;-783;565
2021-12-07T21:21:28.602;540170504213836471;485;-1194;784
2021-12-07T21:21:28.622;540170504233348722;94;-1270;379
2021-12-07T21:21:28.641;540170504252860973;-7;-1227;154
2021-12-07T21:21:28.661;540170504272373224;25;-1079;-24
2021-12-07T21:21:28.680;540170504291885475;375;-1035;265
2021-12-07T21:21:28.700;540170504311397726;452;-928;1042
2021-12-07T21:21:28.719;540170504330909977;327;-978;565
2021-12-07T21:21:28.739;540170504350422228;167;-1040;618
2021-12-07T21:21:28.758;540170504369934479;94;-991;281
2021-12-07T21:21:28.778;540170504389446730;145;-926;270
2021-12-07T21:21:28.797;540170504408958981;323;-946;161
2021-12-07T21:21:28.817;540170504428471232;301;-1240;-127
2021-12-07T21:21:28.836;540170504447983483;340;-1600;-538
2021-12-07T21:21:28.856;540170504467495734;200;-1613;-1212
2021-12-07T21:21:28.875;540170504487007985;1194;-2106;-2242
2021-12-07T21:21:28.895;540170504506520236;2203;-2271;-3598
2021-12-07T21:21:28.914;540170504526032487;2777;-2621;-3664
2021-12-07T21:21:28.934;540170504545544738;2201;-2329;-3452
2021-12-07T21:21:28.953;540170504565056989;1772;-2197;-3682
2021-12-07T21:21:28.973;540170504584569240;682;-4491;-5678
2021-12-07T21:21:28.992;540170504604084238;1528;-7742;-3895
2021-12-07T21:21:29.012;540170504623599220;1896;-7869;-1085
2021-12-07T21:21:29.032;540170504643114202;656;-7997;2108
2021-12-07T21:21:29.051;540170504662629184;-1014;-7997;3314
2021-12-07T21:21:29.071;540170504682144166;-2228;-7904;3914
2021-12-07T21:21:29.090;540170504701659148;-3796;-6814;3086
2021-12-07T21:21:29.110;540170504721174130;-4367;-5289;3078
2021-12-07T21:21:29.129;540170504740689112;-4767;-3623;3048
2021-12-07T21:21:29.149;540170504760204094;-4934;-2179;3761
2021-12-07T21:21:29.168;540170504779719076;-5035;-1113;4017
2021-12-07T21:21:29.188;540170504799234058;-4275;-554;4155
2021-12-07T21:21:29.207;540170504818749040;-3222;-282;3638
2021-12-07T21:21:29.227;540170504838264022;-2275;-91;2862
2021-12-07T21:21:29.246;540170504857779004;-1588;-73;1879
2021-12-07T21:21:29.266;540170504877293986;-940;-162;1121
2021-12-07T21:21:29.285;540170504896808968;-440;-252;879
2021-12-07T21:21:29.305;540170504916323950;-104;-426;851
2021-12-07T21:21:29.324;540170504935838932;89;-728;1360
2021-12-07T21:21:29.344;540170504955353914;-49;-1029;1548
2021-12-07T21:21:29.363;540170504974868896;-34;-1285;1645
2021-12-07T21:21:29.383;540170504994383878;282;-1396;1710
2021-12-07T21:21:29.402;540170505013898860;560;-1348;1612
2021-12-07T21:21:29.422;540170505033413842;591;-1475;1423
2021-12-07T21:21:29.441;540170505052928824;466;-1625;740
2021-12-07T21:21:29.461;540170505072443806;727;-1640;263
2021-12-07T21:21:29.480;540170505091958788;1138;-1484;27
2021-12-07T21:21:29.500;540170505111473770;1550;-1332;43
2021-12-07T21:21:29.519;540170505130988752;1730;-1104;32
2021-12-07T21:21:29.539;540170505150503734;1768;-911;-70
2021-12-07T21:21:29.558;540170505170018716;2006;-729;-116
2021-12-07T21:21:29.578;540170505189533698;2298;-569;-91
2021-12-07T21:21:29.597;540170505209048680;2419;-467;-48
2021-12-07T21:21:29.617;540170505228563662;2307;-523;-149
2021-12-07T21:21:29.636;540170505248078644;1714;-734;-326
2021-12-07T21:21:29.656;540170505267593626;1507;-955;-73
2021-12-07T21:21:29.676;540170505287108608;1779;-1460;964
2021-12-07T21:21:29.695;540170505306626322;1748;-333;1460
2021-12-07T21:21:29.715;540170505326144035;1170;-1535;1138
2021-12-07T21:21:29.734;540170505345661748;197;-1337;229
2021-12-07T21:21:29.754;540170505365179461;-8;-1252;357
2021-12-07T21:21:29.773;540170505384697174;-12;-969;352
2021-12-07T21:21:29.793;540170505404214887;-81;-813;104
2021-12-07T21:21:29.812;540170505423732600;-49;-692;-71
2021-12-07T21:21:29.832;540170505443250313;194;-667;40
2021-12-07T21:21:29.851;540170505462768026;370;-637;249
2021-12-07T21:21:29.871;540170505482285739;425;-588;450
2021-12-07T21:21:29.890;540170505501803452;453;-427;586
2021-12-07T21:21:29.910;540170505521321165;875;-40;1597
2021-12-07T21:21:29.929;540170505540838878;899;25;1610
2021-12-07T21:21:29.949;540170505560356591;857;44;1458
2021-12-07T21:21:29.968;540170505579874304;559;22;1536
2021-12-07T21:21:29.988;540170505599392017;174;-211;1434
2021-12-07T21:21:30.007;540170505618909730;-205;-378;1085
2021-12-07T21:21:30.027;540170505638427443;-335;-658;1271
2021-12-07T21:21:30.046;540170505657945156;-437;-1165;1775
2021-12-07T21:21:30.066;540170505677462869;-262;-1035;2090
2021-12-07T21:21:30.085;540170505696980582;-421;-1069;1591
2021-12-07T21:21:30.105;540170505716498295;-342;-969;1166
2021-12-07T21:21:30.124;540170505736016008;-45;-960;1013
2021-12-07T21:21:30.144;540170505755533721;6;-1118;720
2021-12-07T21:21:30.163;540170505775051434;-1;-1336;479
2021-12-07T21:21:30.183;540170505794569147;-56;-1419;386
2021-12-07T21:21:30.202;540170505814086860;62;-1311;404
2021-12-07T21:21:30.222;540170505833604573;69;-1200;234
2021-12-07T21:21:30.242;540170505853122286;177;-1106;170
2021-12-07T21:21:30.261;540170505872639999;349;-975;323
2021-12-07T21:21:30.281;540170505892157712;456;-901;328
2021-12-07T21:21:30.300;540170505911675425;350;-897;-48
2021-12-07T21:21:30.320;540170505931193138;376;-958;-250
2021-12-07T21:21:30.339;540170505950710851;423;-1130;8
2021-12-07T21:21:30.359;540170505970228564;447;-1281;-60
2021-12-07T21:21:30.378;540170505989746277;301;-1697;-638
2021-12-07T21:21:30.398;540170506009262650;88;-2287;-994
2021-12-07T21:21:30.417;540170506028778997;-164;-2429;-1111
2021-12-07T21:21:30.437;540170506048295344;178;-2078;-1178
2021-12-07T21:21:30.456;540170506067811691;-307;-1561;-801
2021-12-07T21:21:30.476;540170506087328038;814;-1199;-80
2021-12-07T21:21:30.495;540170506106844385;191;-1275;-1453
2021-12-07T21:21:30.515;540170506126360732;745;-1090;-1676
2021-12-07T21:21:30.534;540170506145877079;1131;-833;-815
2021-12-07T21:21:30.554;540170506165393426;841;-833;-577
2021-12-07T21:21:30.573;540170506184909773;733;-818;-368
2021-12-07T21:21:30.593;540170506204426120;493;-770;657
2021-12-07T21:21:30.612;540170506223942467;625;-1031;-145
2021-12-07T21:21:30.632;540170506243458814;394;-1046;89
2021-12-07T21:21:30.651;540170506262975161;165;-1061;-155
2021-12-07T21:21:30.671;540170506282491508;141;-1090;-207
2021-12-07T21:21:30.690;540170506302007855;209;-1106;123
2021-12-07T21:21:30.710;540170506321524202;409;-970;346
2021-12-07T21:21:30.729;540170506341040549;467;-930;474
2021-12-07T21:21:30.749;540170506360556896;121;-1130;577
2021-12-07T21:21:30.768;540170506380073243;64;-1179;450
2021-12-07T21:21:30.788;540170506399589590;25;-1302;150
2021-12-07T21:21:30.807;540170506419105937;20;-1033;-108
2021-12-07T21:21:30.827;540170506438622284;204;-1144;6
2021-12-07T21:21:30.847;540170506458138631;202;-1064;181
2021-12-07T21:21:30.866;540170506477654978;272;-966;605
2021-12-07T21:21:30.886;540170506497171325;339;-943;498
2021-12-07T21:21:30.905;540170506516687672;175;-1093;276
2021-12-07T21:21:30.925;540170506536204019;222;-1243;215
2021-12-07T21:21:30.944;540170506555720366;116;-1361;-144
2021-12-07T21:21:30.964;540170506575236713;63;-1317;-292
2021-12-07T21:21:30.983;540170506594753060;129;-1190;-127
2021-12-07T21:21:31.003;540170506614269407;282;-1217;59
2021-12-07T21:21:31.022;540170506633785754;268;-1359;16
2021-12-07T21:21:31.042;540170506653302101;250;-1368;-298
2021-12-07T21:21:31.061;540170506672818448;371;-1367;-370
2021-12-07T21:21:31.081;540170506692334795;328;-1568;-501
2021-12-07T21:21:31.100;540170506711854800;244;-1803;-495
2021-12-07T21:21:31.120;540170506731374788;40;-1831;-416
2021-12-07T21:21:31.139;540170506750894776;317;-1898;559
2021-12-07T21:21:31.159;540170506770414764;384;-1310;393
2021-12-07T21:21:31.178;540170506789934752;369;-1355;237
2021-12-07T21:21:31.198;540170506809454740;398;-1429;46
2021-12-07T21:21:31.217;540170506828974728;446;-1256;291
2021-12-07T21:21:31.237;540170506848494716;314;-1225;-56
2021-12-07T21:21:31.256;540170506868014704;272;-1006;213
2021-12-07T21:21:31.276;540170506887534692;317;-917;364
2021-12-07T21:21:31.295;540170506907054680;571;-800;709
2021-12-07T21:21:31.315;540170506926574668;565;-763;710
2021-12-07T21:21:31.334;540170506946094656;583;-848;572
2021-12-07T21:21:31.354;540170506965614644;504;-875;148
2021-12-07T21:21:31.374;540170506985134632;506;-1054;51
2021-12-07T21:21:31.393;540170507004654620;454;-1161;86
2021-12-07T21:21:31.413;540170507024174608;641;-1150;168
2021-12-07T21:21:31.432;540170507043694596;556;-1213;215
2021-12-07T21:21:31.452;540170507063214584;462;-1607;-74
2021-12-07T21:21:31.471;540170507082734572;285;-1717;439
2021-12-07T21:21:31.491;540170507102254560;-122;-1659;254
2021-12-07T21:21:31.510;540170507121774548;-143;-1484;446
2021-12-07T21:21:31.530;540170507141294536;-99;-1375;400
2021-12-07T21:21:31.549;540170507160814524;86;-1580;-109
2021-12-07T21:21:31.569;540170507180334512;-48;-1428;-62
2021-12-07T21:21:31.588;540170507199854500;199;-1437;202
2021-12-07T21:21:31.608;540170507219374488;77;-1226;-144
2021-12-07T21:21:31.627;540170507238894476;147;-1041;438
2021-12-07T21:21:31.647;540170507258414464;126;-1016;617
2021-12-07T21:21:31.666;540170507277934452;39;-974;773
2021-12-07T21:21:31.686;540170507297454440;300;-897;879
2021-12-07T21:21:31.705;540170507316974428;394;-777;762
2021-12-07T21:21:31.725;540170507336494416;590;-654;503
2021-12-07T21:21:31.744;540170507356014404;749;-576;287
2021-12-07T21:21:31.764;540170507375534392;1277;-637;-24
2021-12-07T21:21:31.783;540170507395054380;1372;-640;-364
2021-12-07T21:21:31.803;540170507414572833;1359;-868;-355
2021-12-07T21:21:31.822;540170507434091274;777;-991;-270
2021-12-07T21:21:31.842;540170507453609715;639;-1102;-523
2021-12-07T21:21:31.862;540170507473128156;311;-1068;67
2021-12-07T21:21:31.881;540170507492646597;589;-1052;472
2021-12-07T21:21:31.901;540170507512165038;478;-970;206
2021-12-07T21:21:31.920;540170507531683479;249;-1038;260
2021-12-07T21:21:31.940;540170507551201920;307;-1053;281
2021-12-07T21:21:31.959;540170507570720361;367;-1123;208
2021-12-07T21:21:31.979;540170507590238802;458;-1044;368
2021-12-07T21:21:31.998;540170507609757243;481;-1070;211
2021-12-07T21:21:32.018;540170507629275684;421;-832;312
2021-12-07T21:21:32.037;540170507648794125;673;-834;112
2021-12-07T21:21:32.057;540170507668312566;816;-581;518
2021-12-07T21:21:32.076;540170507687831007;495;-729;217
2021-12-07T21:21:32.096;540170507707349448;901;-595;387
2021-12-07T21:21:32.115;540170507726867889;701;-722;183
2021-12-07T21:21:32.135;540170507746386330;448;-747;108
2021-12-07T21:21:32.154;540170507765904771;502;-736;59
2021-12-07T21:21:32.174;540170507785423212;730;-1003;-146
2021-12-07T21:21:32.193;540170507804941653;456;-1047;128
2021-12-07T21:21:32.213;540170507824460094;555;-1170;282
2021-12-07T21:21:32.232;540170507843978535;498;-1224;348
2021-12-07T21:21:32.252;540170507863496976;197;-1206;435
2021-12-07T21:21:32.271;540170507883015417;180;-1370;-10
2021-12-07T21:21:32.291;540170507902533858;237;-1151;-14
2021-12-07T21:21:32.310;540170507922052299;388;-1131;344
2021-12-07T21:21:32.330;540170507941570740;261;-1016;449
2021-12-07T21:21:32.349;540170507961089181;425;-891;764
2021-12-07T21:21:32.369;540170507980607622;567;-766;532
2021-12-07T21:21:32.389;540170508000126063;572;-719;464
2021-12-07T21:21:32.408;540170508019644504;581;-599;365
2021-12-07T21:21:32.428;540170508039162945;614;-564;249
2021-12-07T21:21:32.447;540170508058681386;864;-470;282
2021-12-07T21:21:32.467;540170508078199827;1024;-325;125
2021-12-07T21:21:32.486;540170508097718268;1117;-428;-115
