Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-12-07T21:17:35.516;540170271157364918;-754;731;636
2021-12-07T21:17:35.535;540170271176882267;-553;782;224
2021-12-07T21:17:35.555;540170271196399616;-618;669;258
2021-12-07T21:17:35.574;540170271215914796;-659;512;404
2021-12-07T21:17:35.594;540170271235429960;-694;465;442
2021-12-07T21:17:35.613;540170271254945124;-569;631;298
2021-12-07T21:17:35.633;540170271274460288;-599;619;479
2021-12-07T21:17:35.653;540170271293975452;-682;629;546
2021-12-07T21:17:35.672;540170271313490616;-610;633;571
2021-12-07T21:17:35.692;540170271333005780;-489;710;454
2021-12-07T21:17:35.711;540170271352520944;-419;795;326
2021-12-07T21:17:35.731;540170271372036108;-398;723;421
2021-12-07T21:17:35.750;540170271391551272;-515;736;705
2021-12-07T21:17:35.770;540170271411066436;-603;632;743
2021-12-07T21:17:35.789;540170271430581600;-483;620;537
2021-12-07T21:17:35.809;540170271450096764;-359;621;351
2021-12-07T21:17:35.828;540170271469611928;-291;724;314
2021-12-07T21:17:35.848;540170271489127092;17;631;748
2021-12-07T21:17:35.867;540170271508642256;-12;757;320
2021-12-07T21:17:35.887;540170271528157420;-692;890;1147
2021-12-07T21:17:35.906;540170271547672584;-117;875;606
2021-12-07T21:17:35.926;540170271567187748;-219;733;588
2021-12-07T21:17:35.945;540170271586702912;-73;581;565
2021-12-07T21:17:35.965;540170271606218076;40;436;625
2021-12-07T21:17:35.984;540170271625733240;-158;392;522
2021-12-07T21:17:36.004;540170271645248404;-510;393;861
2021-12-07T21:17:36.023;540170271664763568;-1076;164;1058
2021-12-07T21:17:36.043;540170271684278732;-1175;399;622
2021-12-07T21:17:36.062;540170271703793896;-1045;541;502
2021-12-07T21:17:36.082;540170271723309060;-936;518;715
2021-12-07T21:17:36.101;540170271742824224;-729;435;681
2021-12-07T21:17:36.121;540170271762339388;49;866;57
2021-12-07T21:17:36.140;540170271781854552;406;752;261
2021-12-07T21:17:36.160;540170271801369716;-1067;191;1240
2021-12-07T21:17:36.179;540170271820884880;-495;418;148
2021-12-07T21:17:36.199;540170271840400044;211;777;426
2021-12-07T21:17:36.218;540170271859915208;768;1225;846
2021-12-07T21:17:36.238;540170271879430372;705;1117;576
2021-12-07T21:17:36.257;540170271898945536;-80;848;380
2021-12-07T21:17:36.277;540170271918452522;-563;727;390
2021-12-07T21:17:36.296;540170271937959494;-606;706;642
2021-12-07T21:17:36.316;540170271957466466;-560;731;963
2021-12-07T21:17:36.336;540170271976973438;-575;715;676
2021-12-07T21:17:36.355;540170271996480410;-603;745;343
2021-12-07T21:17:36.375;540170272015987382;-529;715;154
2021-12-07T21:17:36.394;540170272035494354;-689;865;-196
