Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-12-07T21:27:23.499;540170859126399384;304;-1018;22
2021-12-07T21:27:23.519;540170859145905822;274;-934;546
2021-12-07T21:27:23.538;540170859165412248;370;-986;409
2021-12-07T21:27:23.558;540170859184918674;289;-1043;395
2021-12-07T21:27:23.577;540170859204425100;253;-1047;481
2021-12-07T21:27:23.597;540170859223931526;56;-1025;617
2021-12-07T21:27:23.616;540170859243437952;44;-1092;662
2021-12-07T21:27:23.636;540170859262944378;17;-1028;604
2021-12-07T21:27:23.655;540170859282450804;88;-968;636
2021-12-07T21:27:23.675;540170859301957230;160;-888;547
2021-12-07T21:27:23.694;540170859321463656;152;-835;643
2021-12-07T21:27:23.714;540170859340970082;207;-785;413
2021-12-07T21:27:23.733;540170859360476508;314;-628;627
2021-12-07T21:27:23.753;540170859379982934;427;-556;809
2021-12-07T21:27:23.772;540170859399489360;426;-553;651
2021-12-07T21:27:23.792;540170859418995786;541;-551;637
2021-12-07T21:27:23.811;540170859438502212;738;-582;785
2021-12-07T21:27:23.831;540170859458008638;612;-718;701
2021-12-07T21:27:23.850;540170859477515064;488;-797;613
2021-12-07T21:27:23.870;540170859497021490;462;-862;608
2021-12-07T21:27:23.889;540170859516527916;311;-802;421
2021-12-07T21:27:23.909;540170859536034342;287;-817;482
2021-12-07T21:27:23.928;540170859555540768;198;-918;713
2021-12-07T21:27:23.948;540170859575047194;5;-994;541
2021-12-07T21:27:23.967;540170859594553620;10;-1180;413
2021-12-07T21:27:23.987;540170859614060046;-83;-1004;781
2021-12-07T21:27:24.006;540170859633566472;97;-1057;403
2021-12-07T21:27:24.026;540170859653072898;257;-854;787
2021-12-07T21:27:24.045;540170859672579324;418;-862;678
2021-12-07T21:27:24.065;540170859692085750;465;-823;635
2021-12-07T21:27:24.084;540170859711592176;322;-754;709
2021-12-07T21:27:24.104;540170859731098602;645;-637;368
2021-12-07T21:27:24.123;540170859750605028;563;-542;275
2021-12-07T21:27:24.143;540170859770111454;553;-562;487
2021-12-07T21:27:24.162;540170859789617880;470;-485;902
2021-12-07T21:27:24.182;540170859809124306;628;-563;676
2021-12-07T21:27:24.201;540170859828630732;410;-602;822
2021-12-07T21:27:24.221;540170859848137164;220;-820;708
2021-12-07T21:27:24.240;540170859867643590;4;-947;462
2021-12-07T21:27:24.260;540170859887150016;-160;-935;655
2021-12-07T21:27:24.279;540170859906656442;-220;-1011;503
2021-12-07T21:27:24.299;540170859926162868;-226;-1050;647
2021-12-07T21:27:24.318;540170859945669294;-222;-1063;743
2021-12-07T21:27:24.338;540170859965175720;-354;-1140;897
2021-12-07T21:27:24.357;540170859984682146;-490;-1192;735
2021-12-07T21:27:24.377;540170860004188572;-571;-1167;470
2021-12-07T21:27:24.396;540170860023694998;-432;-1128;415
2021-12-07T21:27:24.416;540170860043201424;-249;-1188;316
2021-12-07T21:27:24.435;540170860062707850;462;-1327;29
2021-12-07T21:27:24.455;540170860082214276;1854;-1538;-922
2021-12-07T21:27:24.474;540170860101720702;3271;-2126;-2186
2021-12-07T21:27:24.494;540170860121227128;4618;-3141;-3257
2021-12-07T21:27:24.513;540170860140733554;5410;-3577;-2578
2021-12-07T21:27:24.533;540170860160239980;6185;-4531;-4333
2021-12-07T21:27:24.552;540170860179746406;5041;-6721;-6812
2021-12-07T21:27:24.572;540170860199252832;-457;-7930;-6885
2021-12-07T21:27:24.591;540170860218759258;4092;-7997;-2379
2021-12-07T21:27:24.611;540170860238265684;4690;-7997;3131
2021-12-07T21:27:24.630;540170860257772110;-1041;-7997;7667
2021-12-07T21:27:24.650;540170860277278536;-4936;-7997;7629
2021-12-07T21:27:24.669;540170860296784962;-7245;-7997;7718
2021-12-07T21:27:24.689;540170860316291388;-7525;-7809;5695
2021-12-07T21:27:24.708;540170860335797814;-7644;-5633;4800
2021-12-07T21:27:24.728;540170860355304240;-7594;-3766;3609
2021-12-07T21:27:24.747;540170860374810666;-7550;-1921;2496
2021-12-07T21:27:24.767;540170860394317092;-6184;-1210;1478
2021-12-07T21:27:24.786;540170860413823518;-5528;-955;913
2021-12-07T21:27:24.806;540170860433329944;-4939;-971;392
2021-12-07T21:27:24.826;540170860452836370;-4141;-996;-291
2021-12-07T21:27:24.845;540170860472342796;-3628;-1285;-612
2021-12-07T21:27:24.865;540170860491849222;-2951;-1400;-688
2021-12-07T21:27:24.884;540170860511355648;-2383;-1617;-436
2021-12-07T21:27:24.904;540170860530862074;-1660;-1831;-148
2021-12-07T21:27:24.923;540170860550783221;-1277;-2057;437
2021-12-07T21:27:24.943;540170860570704344;-1021;-2151;1469
2021-12-07T21:27:24.963;540170860590625467;-1114;-1927;2140
2021-12-07T21:27:24.983;540170860610546590;-1538;-2175;1928
2021-12-07T21:27:25.003;540170860630467713;-1513;-1865;1980
2021-12-07T21:27:25.023;540170860650388836;-1308;-2102;2757
2021-12-07T21:27:25.043;540170860670309959;-1216;-1961;2982
2021-12-07T21:27:25.063;540170860690231082;-908;-2687;3061
2021-12-07T21:27:25.083;540170860710152205;-591;-4104;2247
2021-12-07T21:27:25.103;540170860730073328;-53;-4896;1664
2021-12-07T21:27:25.123;540170860749994451;835;-4707;1276
2021-12-07T21:27:25.143;540170860769915574;2533;-3955;-285
2021-12-07T21:27:25.163;540170860789836697;5145;-2940;-321
2021-12-07T21:27:25.182;540170860809757820;3757;-2292;-343
2021-12-07T21:27:25.202;540170860829678943;3207;-1872;-255
2021-12-07T21:27:25.222;540170860849600066;2583;-1644;-506
2021-12-07T21:27:25.242;540170860869521189;2018;-1562;-704
2021-12-07T21:27:25.262;540170860889442312;1749;-1531;-13
2021-12-07T21:27:25.282;540170860909363435;1969;-2435;673
2021-12-07T21:27:25.302;540170860929284558;3084;-747;607
2021-12-07T21:27:25.322;540170860949205681;344;-1553;853
2021-12-07T21:27:25.342;540170860969126804;-66;-1257;12
2021-12-07T21:27:25.362;540170860989047927;-261;-1174;-240
2021-12-07T21:27:25.382;540170861008969050;-304;-993;-2
2021-12-07T21:27:25.402;540170861028890173;-488;-963;192
2021-12-07T21:27:25.421;540170861048811296;-472;-992;381
2021-12-07T21:27:25.441;540170861068732419;-498;-1069;282
2021-12-07T21:27:25.461;540170861088653542;-431;-1058;214
2021-12-07T21:27:25.481;540170861108574665;805;-1028;887
2021-12-07T21:27:25.501;540170861128495788;151;-928;869
2021-12-07T21:27:25.521;540170861148416911;31;-957;709
2021-12-07T21:27:25.541;540170861168338034;-59;-950;664
2021-12-07T21:27:25.561;540170861188259157;-294;-935;833
2021-12-07T21:27:25.581;540170861208180280;-323;-808;967
2021-12-07T21:27:25.601;540170861228101403;-229;-774;990
2021-12-07T21:27:25.621;540170861248022526;75;-711;895
2021-12-07T21:27:25.640;540170861267123001;129;-628;783
2021-12-07T21:27:25.659;540170861286223468;95;-655;942
2021-12-07T21:27:25.678;540170861305323935;32;-724;1083
2021-12-07T21:27:25.697;540170861324424402;-66;-757;1026
2021-12-07T21:27:25.716;540170861343524869;-250;-808;825
2021-12-07T21:27:25.735;540170861362625336;-414;-831;818
2021-12-07T21:27:25.754;540170861381725803;-382;-845;1103
2021-12-07T21:27:25.774;540170861400826270;-263;-877;1343
2021-12-07T21:27:25.793;540170861419926737;-356;-911;1275
2021-12-07T21:27:25.812;540170861439027204;-522;-969;920
2021-12-07T21:27:25.831;540170861458127671;-582;-843;339
2021-12-07T21:27:25.850;540170861477228138;-219;-653;402
2021-12-07T21:27:25.869;540170861496328605;358;-499;526
2021-12-07T21:27:25.888;540170861515429072;998;-275;411
2021-12-07T21:27:25.907;540170861534529539;1428;-275;-104
2021-12-07T21:27:25.926;540170861553630006;1818;-360;-405
2021-12-07T21:27:25.945;540170861572730473;1942;-461;219
2021-12-07T21:27:25.965;540170861591830940;1677;-205;216
2021-12-07T21:27:25.984;540170861610931407;1317;-98;-265
2021-12-07T21:27:26.003;540170861630031874;1047;54;-565
2021-12-07T21:27:26.022;540170861649132341;781;59;-258
2021-12-07T21:27:26.041;540170861668232808;345;312;88
2021-12-07T21:27:26.060;540170861687333275;-3;529;432
2021-12-07T21:27:26.079;540170861706433742;13;18;955
2021-12-07T21:27:26.098;540170861725534209;161;-623;953
2021-12-07T21:27:26.117;540170861744634676;4075;-1477;422
2021-12-07T21:27:26.136;540170861763735143;2954;310;1511
2021-12-07T21:27:26.156;540170861782835610;1858;-322;2156
2021-12-07T21:27:26.175;540170861801936077;1004;-636;1023
2021-12-07T21:27:26.194;540170861821036544;733;-478;-178
2021-12-07T21:27:26.213;540170861840137011;1397;-456;-486
2021-12-07T21:27:26.232;540170861859237478;1921;-725;117
2021-12-07T21:27:26.251;540170861878337945;1349;-1206;542
2021-12-07T21:27:26.270;540170861897438412;485;-1416;291
2021-12-07T21:27:26.289;540170861916538879;-41;-1231;-158
2021-12-07T21:27:26.308;540170861935639346;262;-1231;-282
2021-12-07T21:27:26.328;540170861955154894;466;-1256;-233
2021-12-07T21:27:26.347;540170861974670422;442;-1377;99
2021-12-07T21:27:26.367;540170861994185950;248;-1251;-82
2021-12-07T21:27:26.386;540170862013701478;84;-1009;-351
2021-12-07T21:27:26.406;540170862033217006;-19;-1113;-437
2021-12-07T21:27:26.425;540170862052732534;-76;-1274;-342
2021-12-07T21:27:26.445;540170862072248062;198;-988;-478
2021-12-07T21:27:26.464;540170862091763590;442;-670;-722
2021-12-07T21:27:26.484;540170862111279118;500;-501;-803
2021-12-07T21:27:26.503;540170862130794646;522;-520;-935
2021-12-07T21:27:26.523;540170862150310174;302;-728;-704
2021-12-07T21:27:26.543;540170862169825702;325;-960;-353
2021-12-07T21:27:26.562;540170862189341230;461;-1047;-337
2021-12-07T21:27:26.582;540170862208856758;582;-1141;-294
2021-12-07T21:27:26.601;540170862228372286;538;-1209;-53
2021-12-07T21:27:26.621;540170862247887814;378;-1410;-26
2021-12-07T21:27:26.640;540170862267403342;430;-1480;188
